id,module,difficulty,question,option_A,option_B,option_C,option_D,answer,analysis
381,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第381题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
382,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第382题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
383,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第383题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
384,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第384题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
385,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第385题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
386,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第386题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
387,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第387题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
388,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第388题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
389,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第389题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
390,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第390题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
391,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第391题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
392,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第392题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
393,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第393题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
394,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第394题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
395,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第395题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
396,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第396题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
397,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第397题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
398,编程基础,中度+,以下关于变量作用域的描述，正确的是哪一项？（第398题）,局部变量在整个程序中都可访问,全局变量只能在函数内部使用,局部变量只在其定义的代码块中有效,变量作用域与定义位置无关,C,局部变量的生命周期和作用域仅限于其所在的代码块或函数内部。
